Node-Id,Node-Title,authorityCentrality-1-New_Testament,betweennessCentrality-1-New_Testament,betweennessCentrality-1-New_Testament-unscaled,bonacichPowerCentrality-1-New_Testament,brokerage-1-New_Testament,capability-1-New_Testament,capability-2-New_Testament,cliqueCount-2-New_Testament,closenessCentrality-1-New_Testament,closenessCentrality-1-New_Testament-unscaled,clusteringCoefficient-2-New_Testament,cognitiveDemand-1-New_Testament,columnDegreeCentrality-1-New_Testament,columnDegreeCentrality-1-New_Testament-unscaled,columnGiniMeansDifference-1-New_Testament,correlationDistinctiveness-1-New_Testament,correlationDistinctiveness-2-New_Testament,correlationExpertise-1-New_Testament,correlationExpertise-2-New_Testament,correlationResemblance-1-New_Testament,correlationResemblance-2-New_Testament,correlationSimilarity-1-New_Testament,correlationSimilarity-2-New_Testament,diagonal-1-New_Testament,eccentricity-1-New_Testament,eccentricity-1-New_Testament-unscaled,egoBetweennessCentrality-1-New_Testament,eigenvectorCentrality-1-New_Testament,eigenvectorCentrality-1-New_Testament-unscaled,exclusivity-1-New_Testament,exclusivity-1-New_Testament-unscaled,exclusivity-2-New_Testament,exclusivity-2-New_Testament-unscaled,exclusivityComplete-1-New_Testament,exclusivityComplete-1-New_Testament-unscaled,exclusivityComplete-2-New_Testament,exclusivityComplete-2-New_Testament-unscaled,hubCentrality-1-New_Testament,inClosenessCentrality-1-New_Testament,inClosenessCentrality-1-New_Testament-unscaled,inDegreeCentrality-1-New_Testament,inDegreeCentrality-1-New_Testament-unscaled,inInverseClosenessCentrality-1-New_Testament,inInverseClosenessCentrality-1-New_Testament-unscaled,interlockers-1-New_Testament,inverseClosenessCentrality-1-New_Testament,inverseClosenessCentrality-1-New_Testament-unscaled,outDegreeCentrality-1-New_Testament,outDegreeCentrality-1-New_Testament-unscaled,outDegreeCentrality-2-New_Testament,outDegreeCentrality-2-New_Testament-unscaled,pageRankCentrality-1-New_Testament,potentialBoundarySpanner-1-New_Testament,radials-1-New_Testament,rowDegreeCentrality-1-New_Testament,rowDegreeCentrality-1-New_Testament-unscaled,rowDegreeCentrality-2-New_Testament,rowDegreeCentrality-2-New_Testament-unscaled,rowGiniMeansDifference-1-New_Testament,sharedSituationAwareness-1-New_Testament,simmelianTies-1-New_Testament,simmelianTies-1-New_Testament-unscaled,strongComponentCount-2-New_Testament,structuralHolesConstraint-1-New_Testament,structuralHolesEffectiveNetworkSize-1-New_Testament,structuralHolesEfficiency-1-New_Testament,totalDegreeCentrality-1-New_Testament,totalDegreeCentrality-1-New_Testament-unscaled,triadCount-1-New_Testament,weakBoundarySpanner-1-New_Testament,weakComponentMembers-1-New_Testament,
sardis,sardis,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,343,0,0,0,0,0,0,0,162,
sarepta,sarepta,0,0,0,2,1,9.933072e-001,8.230315e-003,0,5.644778e-006,0,0,1.126126e-005,1.126126e-005,2,9.975000e-003,4.156224e-002,7.456140e-003,2.122327e-002,4.968562e-003,9.584377e-001,9.925439e-001,2.506266e-003,0,0,1.111111e-001,2,0,5.000000e-003,3.535534e-003,7.664155e-003,3.678795e-001,2.500000e-003,1,0,0,2.500000e-003,1,0,1.408540e-006,0,1.126126e-005,2,1.253133e-003,5.000000e-001,0,1.253133e-003,5.000000e-001,2.083333e-002,1,1.126126e-005,2,3.613004e-003,0,0,2.083333e-002,1,1.126126e-005,2,9.975000e-003,1.915090e-005,0,0,344,1,1,1,1.126126e-005,2,0,0,163,
saron,saron,0,0,0,1,1,9.933072e-001,8.230315e-003,0,5.644778e-006,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.156224e-002,7.456140e-003,2.122327e-002,4.968562e-003,9.584377e-001,9.925439e-001,2.506266e-003,0,0,5.555556e-002,1,0,5.000000e-003,3.535534e-003,7.664155e-003,3.678795e-001,2.500000e-003,1,0,0,2.500000e-003,1,0,1.408540e-006,0,5.630631e-006,1,2.506266e-003,1,0,2.506266e-003,1,2.083333e-002,1,5.630631e-006,1,3.613557e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,222,1,1,1,5.630631e-006,1,0,0,108,
saruch,saruch,3.535534e-003,0,0,1,1,9.933072e-001,8.230315e-003,0,5.658997e-006,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.145781e-002,7.443609e-003,2.116995e-002,4.962280e-003,9.585422e-001,9.925564e-001,5.012531e-003,2.506266e-003,0,1.111111e-001,2,0,5.303303e-003,3.750002e-003,2.819485e-003,1.353353e-001,9.196986e-004,3.678795e-001,0,0,0,0,3.535534e-003,1.409424e-006,0,5.630631e-006,1,3.759399e-003,1.500000e+000,0,3.759399e-003,1.500000e+000,2.083333e-002,1,5.630631e-006,1,2.783415e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,284,1,1,1,5.630631e-006,1,0,0,136,
satan,satan,1.049693e-004,1.091248e-002,8.664618e+002,12,9.047619e-001,9.933072e-001,2.814966e-002,1,1.021173e-005,0,9.523810e-002,6.756757e-005,6.756757e-005,12,5.932500e-002,3.936926e-002,2.160401e-002,2.010345e-002,4.591632e-003,9.606307e-001,9.783960e-001,5.513784e-002,1.438877e-002,6,6.111111e-001,11,1,1.484490e-004,1.049693e-004,0,0,6.852672e-004,2.741069e-001,0,0,0,0,1.049693e-004,1.585473e-006,0,6.756757e-005,12,1.381920e-001,5.513859e+001,0,1.381920e-001,5.513860e+001,2.083333e-002,1,6.756757e-005,12,2.424914e-003,1.355541e-002,0,2.083333e-002,1,6.756757e-005,12,5.932500e-002,2.020419e-004,5.012531e-003,2,0,2.419145e-001,5.666667e+000,9.444444e-001,6.756757e-005,12,1,0,1,
saul,saul,1.089266e-003,1.744493e-002,1.385145e+003,12,6.000000e-001,9.933072e-001,2.297737e-002,2,1.021173e-005,0,4.000000e-001,6.756757e-005,6.756757e-005,12,5.940000e-002,4.093567e-002,1.874687e-002,2.090332e-002,4.401868e-003,9.590643e-001,9.812531e-001,1.754386e-002,2.449572e-002,2,5.555556e-001,10,9.000000e-001,1.540455e-003,1.089266e-003,1.899754e-005,9.118820e-004,2.517725e-003,1.007090e+000,0,0,2.500000e-003,1,1.089266e-003,1.585473e-006,0,6.756757e-005,12,1.381270e-001,5.511269e+001,0,1.381271e-001,5.511270e+001,2.083333e-002,1,6.756757e-005,12,4.189864e-003,2.166998e-002,0,2.083333e-002,1,6.756757e-005,12,5.940000e-002,1.747519e-004,1.002506e-002,4,0,4.171292e-001,4.222222e+000,8.444445e-001,6.756757e-005,12,4,1,1,
sceva,sceva,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,349,0,0,0,0,0,0,0,164,
secundus,secundus,0,6.080106e-004,4.827665e+001,3,5.000000e-001,9.933072e-001,1.243165e-002,1,1.021162e-005,0,5.000000e-001,1.689189e-005,1.689189e-005,3,1.488750e-002,4.062239e-002,1.229323e-002,2.074335e-002,4.905210e-003,9.593776e-001,9.877068e-001,2.506266e-002,5.532605e-003,0,7.222222e-001,13,1.111111e-001,0,0,0,4.539993e-005,1.871016e-004,7.484065e-002,0,0,0,0,0,1.585470e-006,0,1.689189e-005,3,8.354795e-002,3.333563e+001,0,8.354797e-002,3.333564e+001,2.083333e-002,1,1.689189e-005,3,2.232281e-003,3.021067e-003,0,2.083333e-002,1,1.689189e-005,3,1.488750e-002,1.579949e-005,7.518797e-003,3,0,6.546047e-001,1.666667e+000,5.555555e-001,1.689189e-005,3,3,0,1,
seleucia,seleucia,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,351,0,0,0,0,0,0,0,165,
sem,sem,0,0,0,1,1,9.933072e-001,8.230315e-003,0,5.644778e-006,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.156224e-002,7.456140e-003,2.122327e-002,4.968562e-003,9.584377e-001,9.925439e-001,2.506266e-003,0,0,5.555556e-002,1,0,5.000000e-003,3.535534e-003,7.664155e-003,3.678795e-001,2.500000e-003,1,0,0,2.500000e-003,1,0,1.408540e-006,0,5.630631e-006,1,2.506266e-003,1,0,2.506266e-003,1,2.083333e-002,1,5.630631e-006,1,3.613041e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,276,1,1,1,5.630631e-006,1,0,0,131,
semei,semei,0,0,0,1,1,9.933072e-001,8.230315e-003,0,1.021158e-005,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,3.936926e-002,7.443609e-003,2.010345e-002,4.962280e-003,9.606307e-001,9.925564e-001,5.513784e-002,2.784740e-004,0,7.222222e-001,13,0,0,0,0,0,9.196986e-004,3.678795e-001,0,0,0,0,0,1.585469e-006,0,5.630631e-006,1,6.883235e-002,2.746411e+001,0,6.883237e-002,2.746411e+001,2.083333e-002,1,5.630631e-006,1,1.243518e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,0,1,1,1,5.630631e-006,1,0,0,1,
sergius,sergius,0,0,0,1,1,9.933072e-001,8.230315e-003,0,5.644778e-006,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.156224e-002,7.456140e-003,2.122327e-002,4.968562e-003,9.584377e-001,9.925439e-001,2.506266e-003,0,0,5.555556e-002,1,0,5.000000e-003,3.535534e-003,7.664155e-003,3.678795e-001,2.500000e-003,1,0,0,2.500000e-003,1,0,1.408540e-006,0,5.630631e-006,1,2.506266e-003,1,0,2.506266e-003,1,2.083333e-002,1,5.630631e-006,1,3.613849e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,291,1,1,1,5.630631e-006,1,0,0,139,
seth,seth,0,0,0,1,1,9.933072e-001,8.230315e-003,0,1.021164e-005,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.010025e-002,7.418546e-003,2.047672e-002,4.949718e-003,9.598997e-001,9.925814e-001,3.759398e-002,5.325815e-003,0,6.666667e-001,12,0,0,0,0,0,1.244677e-004,4.978707e-002,0,0,0,0,0,1.585470e-006,0,5.630631e-006,1,8.543923e-002,3.409025e+001,0,8.543925e-002,3.409026e+001,2.083333e-002,1,5.630631e-006,1,1.639194e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,0,1,1,1,5.630631e-006,1,0,0,1,
sidon,sidon,0,0,0,2,1,9.933072e-001,8.230315e-003,0,5.644778e-006,0,0,1.126126e-005,1.126126e-005,2,9.975000e-003,4.156224e-002,7.456140e-003,2.122327e-002,4.968562e-003,9.584377e-001,9.925439e-001,2.506266e-003,0,0,1.111111e-001,2,0,5.000000e-003,3.535534e-003,7.664155e-003,3.678795e-001,2.500000e-003,1,0,0,2.500000e-003,1,0,1.408540e-006,0,1.126126e-005,2,1.253133e-003,5.000000e-001,0,1.253133e-003,5.000000e-001,2.083333e-002,1,1.126126e-005,2,3.613004e-003,0,0,2.083333e-002,1,1.126126e-005,2,9.975000e-003,1.915090e-005,0,0,344,1,1,1,1.126126e-005,2,0,0,163,
silas,silas,2.583768e-004,1.569390e-004,1.246111e+001,13,8.000000e-001,9.933072e-001,1.526715e-002,2,1.021165e-005,0,2.000000e-001,7.319820e-005,7.319820e-005,13,6.453750e-002,4.072682e-002,1.439850e-002,2.079667e-002,4.715071e-003,9.592732e-001,9.856015e-001,2.255639e-002,1.522502e-002,0,6.666667e-001,12,6.666667e-001,3.654000e-004,2.583768e-004,2.571038e-006,1.234098e-004,3.392904e-004,1.357162e-001,0,0,0,0,2.583768e-004,1.585470e-006,0,7.319820e-005,13,8.842569e-002,3.528185e+001,0,8.842570e-002,3.528185e+001,2.083333e-002,1,7.319820e-005,13,4.894348e-003,1.799525e-004,0,2.083333e-002,1,7.319820e-005,13,6.453750e-002,2.652399e-004,1.002506e-002,4,0,3.983562e-001,3.257430e+000,8.143575e-001,7.319820e-005,13,2,0,1,
silvanus,silvanus,9.296161e-005,0,0,5,6.666667e-001,9.933072e-001,1.011736e-002,1,1.021165e-005,0,3.333333e-001,2.815315e-005,2.815315e-005,5,2.488750e-002,4.093567e-002,9.561404e-003,2.090332e-002,4.779537e-003,9.590643e-001,9.904386e-001,1.754386e-002,1.922808e-002,0,7.222222e-001,13,0,1.314676e-004,9.296161e-005,1.899754e-005,9.118820e-004,0,3.354627e-004,0,0,0,0,9.296161e-005,1.585470e-006,0,2.815315e-005,5,8.830967e-002,3.523556e+001,0,8.830970e-002,3.523557e+001,2.083333e-002,1,2.815315e-005,5,2.422837e-003,0,0,2.083333e-002,1,2.815315e-005,5,2.488750e-002,6.319796e-005,5.012531e-003,2,0,6.326094e-001,1.487500e+000,7.437500e-001,2.815315e-005,5,1,0,1,
simeon,simeon,0,2.241785e-003,178,4,8.333333e-001,9.933072e-001,1.243165e-002,1,1.021167e-005,0,1.666667e-001,2.252252e-005,2.252252e-005,4,1.987500e-002,4.093567e-002,1.233083e-002,2.090332e-002,4.924149e-003,9.590643e-001,9.876692e-001,1.754386e-002,3.159622e-003,0,6.666667e-001,12,6.666667e-001,1.246935e-006,0,1.899754e-005,9.118820e-004,3.420537e-003,1.368215e+000,0,0,2.500000e-003,1,0,1.585471e-006,0,2.252252e-005,4,1.001981e-001,3.997903e+001,0,1.001981e-001,3.997904e+001,2.083333e-002,1,2.252252e-005,4,3.145815e-003,8.354193e-003,0,2.083333e-002,1,2.252252e-005,4,1.987500e-002,2.968389e-005,5.012531e-003,2,0,4.589359e-001,2.725000e+000,9.083333e-001,2.252252e-005,4,1,1,1,
simon,simon,1.110032e-002,8.113985e-003,6.442585e+002,72,6.923077e-001,9.933072e-001,1.107273e-001,10,1.021172e-005,0,3.076923e-001,4.054054e-004,4.054054e-004,72,3.550250e-001,3.884712e-002,3.795739e-002,1.983683e-002,4.058073e-003,9.611529e-001,9.620426e-001,6.766918e-002,2.078038e-002,4,6.111111e-001,11,7.638889e-001,1.569823e-002,1.110032e-002,0,0,3.584805e-003,1.433922e+000,0,0,2.500000e-003,1,1.110032e-002,1.585473e-006,0,4.054054e-004,72,1.316170e-001,5.251518e+001,1,1.316170e-001,5.251519e+001,2.083333e-002,1,4.054054e-004,72,1.664105e-002,1.679856e-003,0,2.083333e-002,1,4.054054e-004,72,3.550250e-001,5.970770e-003,3.007519e-002,12,0,4.557216e-001,1.036658e+001,7.974290e-001,4.054054e-004,72,24,1,1,
sion,sion,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,361,0,0,0,0,0,0,0,166,
smyrna,smyrna,4.330127e-003,0,0,2,6.666667e-001,9.933072e-001,1.011736e-002,1,5.658997e-006,0,3.333333e-001,1.126126e-005,1.126126e-005,2,9.950000e-003,4.145781e-002,9.924812e-003,2.116995e-002,4.962154e-003,9.585422e-001,9.900752e-001,5.012531e-003,1.670844e-003,0,5.555556e-002,1,0,6.123724e-003,4.330127e-003,2.819485e-003,1.353353e-001,1.839397e-003,7.357589e-001,0,0,0,0,4.330127e-003,1.409424e-006,0,1.126126e-005,2,5.012531e-003,2,0,5.012531e-003,2,2.083333e-002,1,1.126126e-005,2,3.613309e-003,0,0,2.083333e-002,1,1.126126e-005,2,9.950000e-003,1.053299e-005,5.012531e-003,2,293,1.125000e+000,1,5.000000e-001,1.126126e-005,2,1,0,140,
sodom,sodom,2.628655e-003,0,0,1,1,9.933072e-001,8.230315e-003,0,5.673287e-006,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.135338e-002,7.443609e-003,2.111662e-002,4.962280e-003,9.586466e-001,9.925564e-001,7.518797e-003,1.253133e-003,0,1.666667e-001,3,0,5.257321e-003,3.717487e-003,1.037231e-003,4.978707e-002,9.196986e-004,3.678795e-001,0,0,0,0,2.628656e-003,1.410309e-006,0,5.630631e-006,1,4.594821e-003,1.833333e+000,0,4.594821e-003,1.833333e+000,2.083333e-002,1,5.630631e-006,1,2.535481e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,210,1,1,1,5.630631e-006,1,0,0,105,
sopater,sopater,0,0,0,1,1,9.933072e-001,8.230315e-003,0,1.021165e-005,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.156224e-002,7.443609e-003,2.122327e-002,4.962280e-003,9.584377e-001,9.925564e-001,2.506266e-003,1.044277e-004,0,7.222222e-001,13,0,0,0,7.664155e-003,3.678795e-001,9.196986e-004,3.678795e-001,0,0,0,0,0,1.585470e-006,0,5.630631e-006,1,8.831564e-002,3.523794e+001,0,8.831567e-002,3.523795e+001,2.083333e-002,1,5.630631e-006,1,1.436004e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,0,1,1,1,5.630631e-006,1,0,0,1,
sosthenes,sosthenes,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,365,0,0,0,0,0,0,0,167,
stachys,stachys,1.010890e-003,0,0,3,3.333333e-001,9.933072e-001,1.011736e-002,1,1.021171e-005,0,6.666667e-001,1.689189e-005,1.689189e-005,3,1.493750e-002,3.957811e-002,9.348371e-003,2.021010e-002,4.672485e-003,9.604219e-001,9.906516e-001,5.012531e-002,2.485184e-002,0,5.555556e-001,10,0,1.429614e-003,1.010890e-003,0,0,9.196986e-004,3.678795e-001,0,0,0,0,1.010890e-003,1.585473e-006,0,1.689189e-005,3,1.197885e-001,4.779563e+001,0,1.197886e-001,4.779564e+001,2.083333e-002,1,1.689189e-005,3,1.699832e-003,0,0,2.083333e-002,1,1.689189e-005,3,1.493750e-002,2.489616e-005,5.012531e-003,2,0,8.111807e-001,1.611111e+000,8.055556e-001,1.689189e-005,3,1,0,1,
stephanas,stephanas,0,0,0,1,1,9.933072e-001,8.230315e-003,0,5.644778e-006,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.156224e-002,7.456140e-003,2.122327e-002,4.968562e-003,9.584377e-001,9.925439e-001,2.506266e-003,0,0,5.555556e-002,1,0,5.000000e-003,3.535534e-003,7.664155e-003,3.678795e-001,2.500000e-003,1,0,0,2.500000e-003,1,0,1.408540e-006,0,5.630631e-006,1,2.506266e-003,1,0,2.506266e-003,1,2.083333e-002,1,5.630631e-006,1,3.613438e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,152,1,1,1,5.630631e-006,1,0,0,82,
stephen,stephen,2.434883e-006,0,0,1,0,9.933072e-001,8.230315e-003,0,1.021169e-005,0,1,5.630631e-006,5.630631e-006,1,4.987500e-003,4.093567e-002,7.393484e-003,2.090332e-002,4.937155e-003,9.590643e-001,9.926065e-001,1.754386e-002,1.061682e-003,0,6.111111e-001,11,0,3.443445e-006,2.434883e-006,1.899754e-005,9.118820e-004,1.684487e-005,6.737947e-003,0,0,0,0,2.434883e-006,1.585472e-006,0,5.630631e-006,1,1.032872e-001,4.121161e+001,0,1.032873e-001,4.121162e+001,2.083333e-002,1,5.630631e-006,1,8.981433e-004,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,0,1,1,1,5.630631e-006,1,0,0,1,
susanna,susanna,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,369,0,0,0,0,0,0,0,168,
sychar,sychar,2.358675e-006,0,0,1,0,9.933072e-001,8.230315e-003,0,1.021169e-005,0,1,5.630631e-006,5.630631e-006,1,4.987500e-003,3.936926e-002,7.318296e-003,2.010345e-002,4.899467e-003,9.606307e-001,9.926817e-001,5.513784e-002,4.777411e-003,0,6.111111e-001,11,0,3.335671e-006,2.358675e-006,0,0,0,1.670170e-005,0,0,0,0,2.358675e-006,1.585472e-006,0,5.630631e-006,1,1.048982e-001,4.185440e+001,0,1.048982e-001,4.185440e+001,2.083333e-002,1,5.630631e-006,1,8.130869e-004,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,0,1,1,1,5.630631e-006,1,0,0,1,
syntyche,syntyche,0,0,0,1,1,9.933072e-001,8.230315e-003,0,5.644778e-006,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.156224e-002,7.456140e-003,2.122327e-002,4.968562e-003,9.584377e-001,9.925439e-001,2.506266e-003,0,0,5.555556e-002,1,0,5.000000e-003,3.535534e-003,7.664155e-003,3.678795e-001,2.500000e-003,1,0,0,2.500000e-003,1,0,1.408540e-006,0,5.630631e-006,1,2.506266e-003,1,0,2.506266e-003,1,2.083333e-002,1,5.630631e-006,1,3.613550e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,147,1,1,1,5.630631e-006,1,0,0,80,
syracuse,syracuse,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,372,0,0,0,0,0,0,0,169,
tabitha,tabitha,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,373,0,0,0,0,0,0,0,170,
tertius,tertius,8.958638e-006,0,0,2,1,9.933072e-001,8.230315e-003,0,1.021157e-005,0,0,1.126126e-005,1.126126e-005,2,9.975000e-003,3.957811e-002,7.443609e-003,2.021010e-002,4.962280e-003,9.604219e-001,9.925564e-001,5.012531e-002,5.221387e-005,0,7.222222e-001,13,0,1.266943e-005,8.958638e-006,0,0,9.196986e-004,3.678795e-001,0,0,0,0,8.958638e-006,1.585469e-006,0,1.126126e-005,2,6.493580e-002,2.590938e+001,0,6.493581e-002,2.590939e+001,2.083333e-002,1,1.126126e-005,2,1.581843e-003,0,0,2.083333e-002,1,1.126126e-005,2,9.975000e-003,1.915090e-005,0,0,0,1,1,1,1.126126e-005,2,0,0,1,
tertullus,tertullus,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,375,0,0,0,0,0,0,0,171,
tetrarch,tetrarch,1.076618e-003,6.649790e-003,528,15,6.666667e-001,9.933072e-001,2.814966e-002,2,1.021171e-005,0,3.333333e-001,8.445946e-005,8.445946e-005,15,7.411250e-002,4.051796e-002,2.144110e-002,2.069002e-002,4.508727e-003,9.594820e-001,9.785589e-001,2.756892e-002,1.859554e-002,2,5.555556e-001,10,6.333333e-001,1.522568e-003,1.076618e-003,0,1.670170e-005,1.027414e-003,4.109656e-001,0,0,0,0,1.076618e-003,1.585473e-006,0,8.445946e-005,15,1.233391e-001,4.921230e+001,0,1.233391e-001,4.921230e+001,2.083333e-002,1,8.445946e-005,15,4.897437e-003,6.608260e-003,0,2.083333e-002,1,8.445946e-005,15,7.411250e-002,2.183202e-004,1.503759e-002,6,0,3.437382e-001,5.119231e+000,8.532051e-001,8.445946e-005,15,6,1,1,
the_disciples,the_disciples,9.405551e-003,1.132686e-002,8.993643e+002,35,6.969697e-001,9.933072e-001,7.585818e-002,7,1.021172e-005,0,3.030303e-001,1.970721e-004,1.970721e-004,35,1.718125e-001,3.884712e-002,3.294486e-002,1.983683e-002,4.037155e-003,9.611529e-001,9.670551e-001,6.766918e-002,2.357302e-002,2,5.555556e-001,10,6.272727e-001,1.330146e-002,9.405551e-003,0,0,3.501502e-003,1.400601e+000,0,0,2.500000e-003,1,9.405551e-003,1.585472e-006,0,1.970721e-004,35,1.270677e-001,5.069999e+001,1,1.270677e-001,5.070000e+001,2.083333e-002,1,1.970721e-004,35,1.041182e-002,4.824053e-003,0,2.083333e-002,1,1.970721e-004,35,1.718125e-001,8.766323e-004,2.255639e-002,9,0,2.639425e-001,9.548407e+000,8.680370e-001,1.970721e-004,35,15,1,1,
theophilus,theophilus,1.001911e-003,0,0,1,0,9.933072e-001,8.230315e-003,0,1.021171e-005,0,1,5.630631e-006,5.630631e-006,1,4.987500e-003,3.957811e-002,6.867168e-003,2.021010e-002,4.673338e-003,9.604219e-001,9.931328e-001,5.012531e-002,3.652792e-002,0,5.555556e-001,10,0,1.416916e-003,1.001911e-003,0,0,0,0,0,0,0,0,1.001911e-003,1.585473e-006,0,5.630631e-006,1,1.193708e-001,4.762896e+001,0,1.193708e-001,4.762897e+001,2.083333e-002,1,5.630631e-006,1,8.220591e-004,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,0,1,1,1,5.630631e-006,1,0,0,1,
theudas,theudas,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,379,0,0,0,0,0,0,0,172,
